"term","gene"
"GO:0045116","CPX-1414"
"GO:0006355","CPX-1415"
"GO:0042173","CPX-1415"
"GO:0000245","CPX-1417"
"GO:0000398","CPX-1417"
"GO:0000398","CPX-1418"
"GO:0007010","CPX-1419"
"GO:0010968","CPX-1419"
"GO:0007010","CPX-1420"
"GO:0010968","CPX-1420"
"GO:0042273","CPX-1421"
"GO:0050821","CPX-1422"
"GO:2000003","CPX-1422"
"GO:0033617","CPX-1423"
"GO:0050821","CPX-1423"
"GO:0070130","CPX-1423"
"GO:0000226","CPX-1424"
"GO:0000920","CPX-1426"
"GO:0006897","CPX-1470"
"GO:2000601","CPX-1470"
"GO:0006897","CPX-1500"
"GO:2000601","CPX-1500"
"GO:0030050","CPX-1501"
"GO:0006886","CPX-1855"
"GO:0006888","CPX-1855"
"GO:0006906","CPX-1855"
"GO:0048280","CPX-1855"
"GO:0006620","CPX-1861"
"GO:0006364","CPX-1862"
"GO:0042273","CPX-1862"
"GO:0031929","CPX-1863"
"GO:0000082","CPX-1864"
"GO:0000082","CPX-1866"
"GO:0000724","CPX-1867"
"GO:0010468","CPX-1867"
"GO:0031509","CPX-1867"
"GO:0034087","CPX-1867"
"GO:0000724","CPX-1868"
"GO:0034087","CPX-1868"
"GO:0031494","CPX-1869"
"GO:0030261","CPX-1869"
"GO:0045892","CPX-1872"
"GO:0051276","CPX-1872"
"GO:0006302","CPX-1872"
"GO:0042138","CPX-1872"
"GO:0001682","CPX-1873"
"GO:0006914","CPX-1881"
"GO:0036092","CPX-1881"
"GO:0046854","CPX-1881"
"GO:0045892","CPX-1882"
"GO:0070482","CPX-1882"
"GO:0045892","CPX-1883"
"GO:0070482","CPX-1883"
"GO:0000122","CPX-1884"
"GO:0006338","CPX-1884"
"GO:0034243","CPX-1885"
"GO:0000398","CPX-1885"
"GO:0000390","CPX-1886"
"GO:0006886","CPX-1887"
"GO:0006906","CPX-1887"
"GO:0061911","CPX-1887"
"GO:0030474","CPX-1888"
"GO:0071988","CPX-1888"
"GO:0006338","CPX-1888"
"GO:0030474","CPX-1889"
"GO:0071988","CPX-1889"
"GO:0006338","CPX-1889"
"GO:0006904","CPX-1890"
"GO:0000288","CPX-1891"
"GO:0006352","CPX-1891"
"GO:0051604","CPX-1892"
"GO:0030490","CPX-1893"
"GO:2000434","CPX-1894"
"GO:0031124","CPX-1895"
"GO:0051382","CPX-1898"
"GO:0016562","CPX-1901"
"GO:0016558","CPX-1903"
"GO:0016567","CPX-1903"
"GO:0016560","CPX-1904"
"GO:0016192","CPX-1905"
"GO:0016558","CPX-1905"
"GO:0016192","CPX-1906"
"GO:0016558","CPX-1906"
"GO:0000289","CPX-3294"
"GO:0007004","CPX-3298"
"GO:0006278","CPX-15"
"GO:0016233","CPX-15"
"GO:0032210","CPX-15"
"GO:0000723","CPX-21"
"GO:0006260","CPX-21"
"GO:0006281","CPX-21"
"GO:0006312","CPX-21"
"GO:0000395","CPX-23"
"GO:0000398","CPX-24"
"GO:0000398","CPX-25"
"GO:0000398","CPX-26"
"GO:1903241","CPX-26"
"GO:0000398","CPX-29"
"GO:0000387","CPX-30"
"GO:0000245","CPX-31"
"GO:0000398","CPX-31"
"GO:0000398","CPX-32"
"GO:0032465","CPX-36"
"GO:0060627","CPX-36"
"GO:0090337","CPX-36"
"GO:0000398","CPX-43"
"GO:0036261","CPX-43"
"GO:0000398","CPX-44"
"GO:0006364","CPX-44"
"GO:0008033","CPX-44"
"GO:0000290","CPX-45"
"GO:0006390","CPX-3146"
"GO:0090156","CPX-3158"
"GO:0006259","CPX-3159"
"GO:1902681","CPX-3159"
"GO:0000097","CPX-3163"
"GO:0000103","CPX-3163"
"GO:0016237","CPX-3172"
"GO:0032008","CPX-3172"
"GO:0032456","CPX-3233"
"GO:0000957","CPX-3180"
"GO:0006903","CPX-3188"
"GO:0030010","CPX-3188"
"GO:0030950","CPX-3188"
"GO:0007005","CPX-3196"
"GO:0055091","CPX-3196"
"GO:1990456","CPX-3196"
"GO:0006086","CPX-3207"
"GO:2000221","CPX-3211"
"GO:0007094","CPX-3212"
"GO:0006261","CPX-3215"
"GO:0034728","CPX-3215"
"GO:1902275","CPX-3215"
"GO:0032968","CPX-3226"
"GO:0051123","CPX-3226"
"GO:0060261","CPX-3226"
"GO:1903432","CPX-3231"
"GO:0000082","CPX-3234"
"GO:0000086","CPX-3234"
"GO:0006511","CPX-3234"
"GO:0000082","CPX-3241"
"GO:0006511","CPX-3241"
"GO:0010828","CPX-3241"
"GO:0006511","CPX-3242"
"GO:0008053","CPX-3242"
"GO:0006511","CPX-3243"
"GO:0000409","CPX-3244"
"GO:0006511","CPX-3244"
"GO:0006511","CPX-3249"
"GO:0007346","CPX-3249"
"GO:0006511","CPX-3250"
"GO:0030466","CPX-3250"
"GO:0031509","CPX-3250"
"GO:0031573","CPX-3250"
"GO:0006511","CPX-3253"
"GO:0006511","CPX-3254"
"GO:0006511","CPX-3255"
"GO:0071406","CPX-3255"
"GO:0016925","CPX-3238"
"GO:0006511","CPX-3248"
"GO:0071230","CPX-3248"
"GO:0072344","CPX-3265"
"GO:1990116","CPX-3265"
"GO:0015986","CPX-3281"
"GO:0000460","CPX-3284"
"GO:1900101","CPX-3037"
"GO:1900101","CPX-3040"
"GO:0009272","CPX-3036"
"GO:0035269","CPX-3036"
"GO:1900101","CPX-3036"
"GO:1900101","CPX-3038"
"GO:0035269","CPX-3039"
"GO:1900101","CPX-3039"
"GO:0006221","CPX-579"
"GO:0006526","CPX-579"
"GO:0006370","CPX-580"
"GO:0051726","CPX-581"
"GO:0005992","CPX-582"
"GO:0005992","CPX-583"
"GO:0006873","CPX-588"
"GO:0022604","CPX-588"
"GO:0045893","CPX-588"
"GO:0006873","CPX-590"
"GO:0022604","CPX-590"
"GO:0045893","CPX-590"
"GO:0034314","CPX-607"
"GO:0045010","CPX-607"
"GO:0006338","CPX-608"
"GO:0006357","CPX-608"
"GO:0140067","CPX-608"
"GO:0006617","CPX-609"
"GO:0006338","CPX-636"
"GO:0006355","CPX-636"
"GO:0009408","CPX-636"
"GO:0006338","CPX-637"
"GO:0006355","CPX-637"
"GO:0006338","CPX-656"
"GO:0006357","CPX-656"
"GO:0006338","CPX-675"
"GO:0006357","CPX-675"
"GO:0000731","CPX-728"
"GO:0043007","CPX-728"
"GO:0006338","CPX-728"
"GO:0006355","CPX-728"
"GO:0006338","CPX-734"
"GO:0006355","CPX-734"
"GO:0006338","CPX-2143"
"GO:0032917","CPX-2143"
"GO:0007346","CPX-756"
"GO:0016567","CPX-756"
"GO:0031145","CPX-756"
"GO:0007346","CPX-760"
"GO:0016567","CPX-760"
"GO:0031145","CPX-760"
"GO:0016567","CPX-762"
"GO:0031145","CPX-762"
"GO:0051445","CPX-762"
"GO:0051726","CPX-769"
"GO:0051726","CPX-770"
"GO:0000028","CPX-771"
"GO:0000028","CPX-772"
"GO:0000028","CPX-773"
"GO:0042790","CPX-774"
"GO:0060962","CPX-774"
"GO:0042790","CPX-775"
"GO:0060962","CPX-775"
"GO:0042790","CPX-776"
"GO:0060962","CPX-776"
"GO:0006338","CPX-777"
"GO:0030488","CPX-778"
"GO:0002098","CPX-779"
"GO:0006417","CPX-779"
"GO:0006617","CPX-780"
"GO:0006799","CPX-784"
"GO:0007034","CPX-784"
"GO:0016237","CPX-784"
"GO:0061736","CPX-784"
"GO:0006913","CPX-824"
"GO:0006357","CPX-828"
"GO:0016559","CPX-828"
"GO:0031930","CPX-828"
"GO:0043007","CPX-863"
"GO:0006281","CPX-863"
"GO:0006338","CPX-863"
"GO:0006355","CPX-863"
"GO:0043162","CPX-940"
"GO:0000082","CPX-946"
"GO:0006355","CPX-946"
"GO:0000082","CPX-950"
"GO:0006355","CPX-950"
"GO:0045048","CPX-956"
"GO:0007094","CPX-962"
"GO:0007094","CPX-963"
"GO:0031578","CPX-964"
"GO:0006298","CPX-1036"
"GO:0006298","CPX-1037"
"GO:0006355","CPX-1038"
"GO:0006631","CPX-1038"
"GO:0007031","CPX-1038"
"GO:0031509","CPX-1039"
"GO:0000956","CPX-1040"
"GO:0006402","CPX-1040"
"GO:0051987","CPX-1041"
"GO:1990758","CPX-1041"
"GO:0042790","CPX-1101"
"GO:0045943","CPX-1101"
"GO:0009263","CPX-1102"
"GO:0042759","CPX-1162"
"GO:0051382","CPX-1899"
"GO:0008608","CPX-1186"
"GO:0008608","CPX-1187"
"GO:0034514","CPX-2147"
"GO:0036498","CPX-2147"
"GO:0042147","CPX-3078"
"GO:0043162","CPX-1622"
"GO:0043162","CPX-1623"
"GO:0000423","CPX-1624"
"GO:1901524","CPX-1624"
"GO:0007031","CPX-1624"
"GO:0043162","CPX-1624"
"GO:0042144","CPX-1625"
"GO:0099022","CPX-1625"
"GO:0032889","CPX-1626"
"GO:0099022","CPX-1626"
"GO:0070072","CPX-1627"
"GO:0000184","CPX-1628"
"GO:0000290","CPX-1628"
"GO:0045039","CPX-1629"
"GO:0030488","CPX-1631"
"GO:0030488","CPX-1632"
"GO:0106004","CPX-1632"
"GO:0045944","CPX-1633"
"GO:0051123","CPX-1633"
"GO:0060261","CPX-1633"
"GO:0051016","CPX-1637"
"GO:0000715","CPX-1640"
"GO:0006260","CPX-1641"
"GO:0006325","CPX-1642"
"GO:0045944","CPX-1642"
"GO:0006488","CPX-1643"
"GO:0007129","CPX-1644"
"GO:0010774","CPX-1644"
"GO:0000750","CPX-1645"
"GO:0000750","CPX-1646"
"GO:0000398","CPX-1647"
"GO:0006914","CPX-1786"
"GO:0006890","CPX-1786"
"GO:0006998","CPX-1787"
"GO:0006354","CPX-1792"
"GO:0006406","CPX-1792"
"GO:0006368","CPX-1793"
"GO:0006406","CPX-1793"
"GO:0000289","CPX-1800"
"GO:0032968","CPX-1800"
"GO:0000132","CPX-1805"
"GO:0006898","CPX-1805"
"GO:0030048","CPX-1805"
"GO:0000077","CPX-1806"
"GO:0000077","CPX-1807"
"GO:0042138","CPX-1809"
"GO:0006338","CPX-1810"
"GO:0006351","CPX-1810"
"GO:0031507","CPX-1811"
"GO:0006075","CPX-1812"
"GO:0009272","CPX-1812"
"GO:0030476","CPX-1812"
"GO:0030476","CPX-1813"
"GO:0030476","CPX-3028"
"GO:0000492","CPX-1814"
"GO:0050821","CPX-1814"
"GO:0006109","CPX-1830"
"GO:0006355","CPX-1830"
"GO:0006413","CPX-1831"
"GO:0000379","CPX-1832"
"GO:0006616","CPX-1833"
"GO:0006614","CPX-1834"
"GO:0051604","CPX-1835"
"GO:0001188","CPX-1836"
"GO:0042790","CPX-1836"
"GO:0006289","CPX-1837"
"GO:0006511","CPX-1837"
"GO:0000752","CPX-1838"
"GO:0000032","CPX-1839"
"GO:0000301","CPX-1840"
"GO:0051598","CPX-1846"
"GO:0000045","CPX-1848"
"GO:0016236","CPX-1848"
"GO:0000045","CPX-1849"
"GO:0016236","CPX-1849"
"GO:0000162","CPX-1850"
"GO:0006541","CPX-1850"
"GO:0000122","CPX-1851"
"GO:0006334","CPX-1851"
"GO:0006334","CPX-1852"
"GO:0006357","CPX-1852"
"GO:0051726","CPX-1853"
"GO:0006886","CPX-1854"
"GO:0006888","CPX-1854"
"GO:0006906","CPX-1854"
"GO:0048280","CPX-1854"
"GO:0006270","CPX-2091"
"GO:0006259","CPX-2101"
"GO:0006273","CPX-2101"
"GO:0071897","CPX-2101"
"GO:0006261","CPX-2110"
"GO:0071897","CPX-2110"
"GO:0006279","CPX-2944"
"GO:0031134","CPX-1900"
"GO:0051316","CPX-1900"
"GO:0090267","CPX-1900"
"GO:0036503","CPX-3070"
"GO:0006302","CPX-3139"
"GO:0042275","CPX-3139"
"GO:1903112","CPX-3139"
"GO:0045040","CPX-473"
"GO:0045040","CPX-474"
"GO:0006886","CPX-539"
"GO:0071806","CPX-539"
"GO:0045739","CPX-544"
"GO:0045740","CPX-544"
"GO:0006261","CPX-545"
"GO:0006002","CPX-554"
"GO:0006096","CPX-554"
"GO:0061615","CPX-554"
"GO:0006099","CPX-558"
"GO:0006099","CPX-565"
"GO:0006121","CPX-565"
"GO:0006122","CPX-567"
"GO:0045333","CPX-567"
"GO:1902600","CPX-567"
"GO:0006260","CPX-568"
"GO:0006281","CPX-568"
"GO:0006325","CPX-568"
"GO:0006335","CPX-568"
"GO:0051237","CPX-1649"
"GO:0000398","CPX-1651"
"GO:0006890","CPX-1652"
"GO:0032456","CPX-1653"
"GO:0042147","CPX-1653"
"GO:0030163","CPX-1654"
"GO:0065003","CPX-1654"
"GO:0030163","CPX-1655"
"GO:0045041","CPX-1655"
"GO:0006384","CPX-1656"
"GO:0000398","CPX-1657"
"GO:0000956","CPX-1657"
"GO:0006406","CPX-1657"
"GO:0006970","CPX-1657"
"GO:0031053","CPX-1657"
"GO:0031124","CPX-1657"
"GO:0042789","CPX-1657"
"GO:0006357","CPX-1658"
"GO:0006367","CPX-1658"
"GO:0006289","CPX-1659"
"GO:0006357","CPX-1659"
"GO:0006367","CPX-1659"
"GO:0006357","CPX-1660"
"GO:0006367","CPX-1660"
"GO:0051726","CPX-1660"
"GO:0006355","CPX-1661"
"GO:0000122","CPX-1662"
"GO:0017055","CPX-1662"
"GO:0006972","CPX-1663"
"GO:0045892","CPX-1663"
"GO:0006361","CPX-1664"
"GO:0006362","CPX-1664"
"GO:0006363","CPX-1664"
"GO:0042790","CPX-1664"
"GO:0006303","CPX-1665"
"GO:0000710","CPX-1666"
"GO:0000710","CPX-1667"
"GO:0000710","CPX-1668"
"GO:0000183","CPX-1669"
"GO:0007131","CPX-1670"
"GO:0006457","CPX-1671"
"GO:0000032","CPX-1672"
"GO:0006281","CPX-1673"
"GO:0032511","CPX-1674"
"GO:0048278","CPX-1674"
"GO:0097352","CPX-1674"
"GO:0032186","CPX-1675"
"GO:0000045","CPX-1676"
"GO:0042594","CPX-1676"
"GO:0036092","CPX-1677"
"GO:0045324","CPX-1677"
"GO:0046854","CPX-1677"
"GO:0000292","CPX-1678"
"GO:0000292","CPX-1679"
"GO:0000292","CPX-1680"
"GO:0045132","CPX-1681"
"GO:0031509","CPX-1682"
"GO:0010458","CPX-1683"
"GO:0032465","CPX-1683"
"GO:0000920","CPX-1684"
"GO:0007163","CPX-1684"
"GO:0006351","CPX-1685"
"GO:0006357","CPX-1685"
"GO:0051726","CPX-1685"
"GO:0006406","CPX-1686"
"GO:0045944","CPX-1686"
"GO:0006406","CPX-1687"
"GO:0045936","CPX-1688"
"GO:0051726","CPX-1688"
"GO:0005979","CPX-1689"
"GO:0051726","CPX-1689"
"GO:0005979","CPX-1690"
"GO:0051726","CPX-1690"
"GO:0005979","CPX-1691"
"GO:0051726","CPX-1691"
"GO:0005979","CPX-1692"
"GO:0051726","CPX-1692"
"GO:0016239","CPX-1693"
"GO:0051726","CPX-1693"
"GO:0001676","CPX-1694"
"GO:0030952","CPX-1694"
"GO:0044843","CPX-1694"
"GO:0051302","CPX-1694"
"GO:0051726","CPX-1694"
"GO:0000082","CPX-1695"
"GO:0001676","CPX-1695"
"GO:0051302","CPX-1695"
"GO:0051726","CPX-1695"
"GO:0051726","CPX-1696"
"GO:0000082","CPX-1697"
"GO:0006355","CPX-1697"
"GO:0051726","CPX-1697"
"GO:0006888","CPX-1698"
"GO:0006900","CPX-1698"
"GO:1902806","CPX-1699"
"GO:1902806","CPX-1700"
"GO:0000086","CPX-1701"
"GO:0006974","CPX-1701"
"GO:0051726","CPX-1701"
"GO:0006355","CPX-1702"
"GO:0006974","CPX-1702"
"GO:0032781","CPX-1702"
"GO:0051726","CPX-1702"
"GO:0140887","CPX-1702"
"GO:0000423","CPX-1703"
"GO:0007005","CPX-1703"
"GO:0050821","CPX-1703"
"GO:0007131","CPX-1704"
"GO:0000282","CPX-1705"
"GO:0030837","CPX-1705"
"GO:0045944","CPX-1705"
"GO:0046513","CPX-1706"
"GO:0000715","CPX-1708"
"GO:0070911","CPX-1709"
"GO:0031124","CPX-1710"
"GO:0045943","CPX-1710"
"GO:0045944","CPX-1710"
"GO:0051726","CPX-1710"
"GO:0000920","CPX-1712"
"GO:0000921","CPX-1712"
"GO:0001558","CPX-1715"
"GO:0007584","CPX-1715"
"GO:0031929","CPX-1715"
"GO:0051726","CPX-1715"
"GO:0001558","CPX-1716"
"GO:0007584","CPX-1716"
"GO:0031929","CPX-1716"
"GO:0051726","CPX-1716"
"GO:0001558","CPX-1717"
"GO:0030100","CPX-1717"
"GO:0030950","CPX-1717"
"GO:0031929","CPX-1717"
"GO:0006623","CPX-1718"
"GO:0042147","CPX-1718"
"GO:0090156","CPX-1718"
"GO:0006893","CPX-1719"
"GO:0015031","CPX-1719"
"GO:0006298","CPX-1720"
"GO:0006123","CPX-1721"
"GO:0045333","CPX-1721"
"GO:1902600","CPX-1721"
"GO:0006123","CPX-1722"
"GO:0045333","CPX-1722"
"GO:1902600","CPX-1722"
"GO:0006368","CPX-1726"
"GO:0015910","CPX-1730"
"GO:0007064","CPX-1731"
"GO:0000723","CPX-1732"
"GO:0000725","CPX-1732"
"GO:0006303","CPX-1732"
"GO:0070863","CPX-2523"
"GO:1902953","CPX-2523"
"GO:0070651","CPX-2541"
"GO:0006325","CPX-2566"
"GO:0006383","CPX-2660"
"GO:0006384","CPX-2660"
"GO:0006386","CPX-2660"
"GO:0006367","CPX-2662"
"GO:0006368","CPX-2662"
"GO:0030447","CPX-2800"
"GO:1904547","CPX-2800"
"GO:0006414","CPX-2854"
"GO:0006673","CPX-2894"
"GO:0030148","CPX-2894"
"GO:0019430","CPX-2896"
"GO:0006825","CPX-2895"
"GO:0042275","CPX-2902"
"GO:0071596","CPX-2918"
"GO:0016567","CPX-2935"
"GO:0071596","CPX-2935"
"GO:0016567","CPX-2937"
"GO:0071596","CPX-2937"
"GO:0006275","CPX-2911"
"GO:0007059","CPX-2911"
"GO:0007062","CPX-2911"
"GO:0043162","CPX-2921"
"GO:2000397","CPX-2921"
"GO:0043162","CPX-2923"
"GO:2000397","CPX-2923"
"GO:0036503","CPX-2946"
"GO:0006515","CPX-3069"
"GO:0072671","CPX-3069"
"GO:0036503","CPX-2948"
"GO:0009082","CPX-3034"
"GO:0031204","CPX-3055"
"GO:0031204","CPX-3056"
"GO:0036503","CPX-3074"
"GO:0010511","CPX-3088"
"GO:0036092","CPX-3088"
"GO:1903100","CPX-3088"
"GO:0030050","CPX-2225"
"GO:0043161","CPX-2262"
"GO:0006825","CPX-2267"
"GO:0019430","CPX-2267"
"GO:0045039","CPX-2268"
"GO:0045039","CPX-2371"
"GO:0006110","CPX-1229"
"GO:0060963","CPX-1229"
"GO:0006031","CPX-1230"
"GO:0005979","CPX-1231"
"GO:0051276","CPX-1249"
"GO:0051276","CPX-1260"
"GO:1904547","CPX-1266"
"GO:1904547","CPX-1267"
"GO:0006546","CPX-1268"
"GO:0031505","CPX-1269"
"GO:0031505","CPX-1270"
"GO:0031505","CPX-1274"
"GO:0016255","CPX-1275"
"GO:0031505","CPX-1275"
"GO:0070482","CPX-1276"
"GO:0008654","CPX-1277"
"GO:0045944","CPX-1277"
"GO:0042144","CPX-1278"
"GO:0042144","CPX-1279"
"GO:0002235","CPX-1280"
"GO:0036503","CPX-1280"
"GO:1900103","CPX-1283"
"GO:0071988","CPX-1287"
"GO:1990608","CPX-1287"
"GO:0000707","CPX-1288"
"GO:0007131","CPX-1288"
"GO:0042138","CPX-1292"
"GO:0006099","CPX-1293"
"GO:0006103","CPX-1293"
"GO:0001682","CPX-1294"
"GO:0006417","CPX-1295"
"GO:0031494","CPX-1295"
"GO:0007232","CPX-1302"
"GO:0016050","CPX-1303"
"GO:0000011","CPX-1304"
"GO:0051083","CPX-1306"
"GO:0051083","CPX-1307"
"GO:0000372","CPX-1314"
"GO:0006397","CPX-1314"
"GO:0070478","CPX-1315"
"GO:0071026","CPX-1315"
"GO:0031126","CPX-1316"
"GO:0000452","CPX-729"
"GO:0000494","CPX-729"
"GO:0000454","CPX-737"
"GO:0006270","CPX-768"
"GO:0031573","CPX-867"
"GO:0033314","CPX-867"
"GO:0098706","CPX-868"
"GO:0006879","CPX-869"
"GO:0034755","CPX-869"
"GO:0010969","CPX-977"
"GO:0000723","CPX-995"
"GO:0002949","CPX-995"
"GO:1990145","CPX-995"
"GO:0019216","CPX-3342"
"GO:0140042","CPX-3342"
"GO:1990044","CPX-3342"
"GO:0000448","CPX-3384"
"GO:0000282","CPX-3462"
"GO:0035023","CPX-3462"
"GO:0031991","CPX-3503"
"GO:0032465","CPX-3503"
"GO:1903338","CPX-3503"
"GO:2000813","CPX-3541"
"GO:0006891","CPX-1939"
"GO:0042147","CPX-1939"
"GO:0006888","CPX-1940"
"GO:0006424","CPX-1947"
"GO:0006431","CPX-1947"
"GO:0000723","CPX-2112"
"GO:0006338","CPX-2122"
"GO:0006355","CPX-2122"
"GO:0042273","CPX-1733"
"GO:0042273","CPX-1734"
"GO:0000028","CPX-1735"
"GO:0006432","CPX-1738"
"GO:0006676","CPX-1739"
"GO:0006676","CPX-1740"
"GO:0000018","CPX-1741"
"GO:0032042","CPX-1741"
"GO:0002100","CPX-1742"
"GO:0006450","CPX-1743"
"GO:0006457","CPX-1743"
"GO:0051083","CPX-1743"
"GO:0030150","CPX-1744"
"GO:0006338","CPX-3297"
"GO:0006289","CPX-3155"
"GO:0006338","CPX-3155"
"GO:0006351","CPX-3155"
"GO:0006335","CPX-3184"
"GO:0006337","CPX-3184"
"GO:0032968","CPX-3184"
"GO:0006338","CPX-3185"
"GO:0033615","CPX-3279"
"GO:0006457","CPX-2156"
"GO:0007117","CPX-2146"
"GO:0009826","CPX-2146"
"GO:0045807","CPX-2146"
"GO:0042275","CPX-3087"
"GO:1903112","CPX-3087"
"GO:0015914","CPX-2148"
"GO:0120009","CPX-2148"
"GO:0006139","CPX-3621"
"GO:2000779","CPX-3621"
"GO:0006511","CPX-3681"
"GO:0006890","CPX-5304"
"GO:0048279","CPX-5304"
"GO:0006897","CPX-5321"
"GO:0006906","CPX-5321"
"GO:0042147","CPX-5321"
"GO:0048280","CPX-5321"
"GO:0006897","CPX-5322"
"GO:0006906","CPX-5322"
"GO:0042147","CPX-5322"
"GO:0048280","CPX-5322"
"GO:0010458","CPX-5341"
"GO:0006886","CPX-5401"
"GO:0007036","CPX-5401"
"GO:0042144","CPX-5401"
"GO:0006886","CPX-5421"
"GO:0006895","CPX-5421"
"GO:0048210","CPX-5421"
"GO:0006886","CPX-5422"
"GO:0006895","CPX-5422"
"GO:0048210","CPX-5422"
"GO:0006886","CPX-5423"
"GO:0006895","CPX-5423"
"GO:0048210","CPX-5423"
"GO:0006886","CPX-5424"
"GO:0006895","CPX-5424"
"GO:0048210","CPX-5424"
"GO:0006886","CPX-5461"
"GO:0006895","CPX-5461"
"GO:0048210","CPX-5461"
"GO:0006886","CPX-5462"
"GO:0006895","CPX-5462"
"GO:0048210","CPX-5462"
"GO:0006886","CPX-5463"
"GO:0006893","CPX-5463"
"GO:0006906","CPX-5463"
"GO:0048210","CPX-5463"
"GO:0099500","CPX-5463"
"GO:0006886","CPX-5464"
"GO:0031321","CPX-5464"
"GO:0048210","CPX-5464"
"GO:0006886","CPX-5465"
"GO:0006893","CPX-5465"
"GO:0006906","CPX-5465"
"GO:0048210","CPX-5465"
"GO:0099500","CPX-5465"
"GO:0006886","CPX-5466"
"GO:0006906","CPX-5466"
"GO:0031321","CPX-5466"
"GO:0043934","CPX-5466"
"GO:0048210","CPX-5466"
"GO:0006886","CPX-5521"
"GO:0006906","CPX-5521"
"GO:0099500","CPX-5521"
"GO:0030150","CPX-6127"
"GO:0045039","CPX-6127"
"GO:0007131","CPX-5441"
"GO:0007131","CPX-5442"
"GO:0006879","CPX-2841"
"GO:0016226","CPX-2841"
"GO:0006879","CPX-6864"
"GO:0016226","CPX-6864"
"GO:0006879","CPX-6865"
"GO:0016226","CPX-6865"
"GO:0006879","CPX-6921"
"GO:0016226","CPX-6921"
"GO:0006879","CPX-6924"
"GO:0016226","CPX-6924"
"GO:0006879","CPX-6928"
"GO:0016226","CPX-6928"
"GO:0006879","CPX-6930"
"GO:0016226","CPX-6930"
"GO:0006879","CPX-6937"
"GO:0016226","CPX-6937"
"GO:0006879","CPX-6957"
"GO:0016226","CPX-6957"
"GO:0051604","CPX-6957"
"GO:0032790","CPX-6643"
"GO:1990116","CPX-6643"
"GO:0051604","CPX-2723"
"GO:0016226","CPX-2321"
"GO:0007059","CPX-2533"
"GO:0043161","CPX-7884"
"GO:0043161","CPX-7885"
"GO:0017183","CPX-2581"
"GO:0043335","CPX-8127"
"GO:0080129","CPX-8171"
"GO:0080129","CPX-8172"
"GO:1990456","CPX-8559"
"GO:0006799","CPX-8568"
"GO:0016237","CPX-8568"
"GO:0061736","CPX-8568"
"GO:0006096","CPX-9181"
"GO:0006979","CPX-9181"
"GO:0040029","CPX-9181"
"GO:0045040","CPX-2281"
"GO:0006396","SNR48"
"GO:0031167","SNR48"
"GO:0006396","SNR50"
"GO:0031167","SNR50"
"GO:0006396","SNR51"
"GO:0031167","SNR51"
"GO:0006396","SNR52"
"GO:0031167","SNR52"
"GO:0006396","SNR53"
"GO:0031167","SNR53"
"GO:0006396","SNR54"
"GO:0031167","SNR54"
"GO:0006396","SNR55"
"GO:0031167","SNR55"
"GO:0006396","SNR56"
"GO:0031167","SNR56"
"GO:0006396","SNR57"
"GO:0031167","SNR57"
"GO:0006396","SNR58"
"GO:0031167","SNR58"
"GO:0031167","SNR59"
"GO:0006396","SNR60"
"GO:0031167","SNR60"
"GO:0006396","SNR61"
"GO:0031167","SNR61"
"GO:0006396","SNR62"
"GO:0031167","SNR62"
"GO:0006396","SNR63"
"GO:0031167","SNR63"
"GO:0006396","SNR64"
"GO:0031167","SNR64"
"GO:0006396","SNR65"
"GO:0031167","SNR65"
"GO:0006396","SNR66"
"GO:0031167","SNR66"
"GO:0006396","SNR67"
"GO:0031167","SNR67"
"GO:0006396","SNR68"
"GO:0031167","SNR68"
"GO:0006396","SNR69"
"GO:0031167","SNR69"
"GO:0006396","SNR70"
"GO:0031167","SNR70"
"GO:0006396","SNR71"
"GO:0031167","SNR71"
"GO:0000348","LSR1"
"GO:0000395","LSR1"
"GO:0000398","LSR1"
"GO:0002181","RDN5-1"
"GO:0002181","RDN5-2"
"GO:0002181","RDN5-3"
"GO:0001731","RDN18-1"
"GO:0002181","RDN18-1"
"GO:0002188","RDN18-1"
"GO:0006414","RDN18-1"
"GO:0001731","RDN18-2"
"GO:0002181","RDN18-2"
"GO:0002188","RDN18-2"
"GO:0006414","RDN18-2"
"GO:0006413","RDN25-1"
"GO:0006414","RDN25-1"
"GO:0006450","RDN25-1"
"GO:0006457","RDN25-1"
"GO:0006413","RDN25-2"
"GO:0006414","RDN25-2"
"GO:0006450","RDN25-2"
"GO:0006457","RDN25-2"
"GO:0002181","RDN58-1"
"GO:0002181","RDN58-2"
"GO:0008033","RPR1"
"GO:0034965","RPR1"
"GO:0006614","SCR1"
"GO:0006617","SCR1"
"GO:0045047","SCR1"
"GO:0000454","SNR3"
"GO:0006396","SNR3"
"GO:0006396","SNR4"
"GO:1990882","SNR4"
"GO:0000244","SNR6"
"GO:0000350","SNR6"
"GO:0000388","SNR6"
"GO:0000398","SNR6"
"GO:0000244","SNR7-L"
"GO:0000245","SNR7-L"
"GO:0000350","SNR7-L"
"GO:0000395","SNR7-L"
"GO:0000398","SNR7-L"
"GO:0034403","SNR7-L"
"GO:0000244","SNR7-S"
"GO:0000245","SNR7-S"
"GO:0000350","SNR7-S"
"GO:0000395","SNR7-S"
"GO:0000398","SNR7-S"
"GO:0034403","SNR7-S"
"GO:0006396","SNR8"
"GO:0031118","SNR8"
"GO:0006396","SNR13"
"GO:0031167","SNR13"
"GO:0000244","SNR14"
"GO:0000398","SNR14"
