"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
921.487672164315,1091.25568653067,1686.17576700461,1481.54716212937,1537.98421558015,1609.3536200179,"gene:YAR068W"
535.491119360722,650.517484114862,664.411487469634,1127.99613480304,1238.70628444813,1030.79190906721,"gene:YAR071W"
76.7247246351404,94.8040984601504,113.823481917109,128.744071575413,161.305732372853,159.287559660475,"gene:YAR073W"
7.90976542630313,12.1026508672532,13.2352885950126,19.8067802423712,18.2610263063607,19.224360648678,"gene:YAR075W"
2703.55782271041,2737.21620447711,4760.73330762604,2916.54839068916,2103.06152961587,2539.44649711585,"gene:YBL113C"
30.8480851625822,41.3507237964486,50.294096661048,43.5749165332167,40.5800584585793,45.7722872587571,"gene:YBL113W-A"
2.37292962789094,1.00855423893777,2.64705771900252,3.96135604847425,1.01450146146448,0.915445745175143,"gene:YBL112C"
28.4751555346913,23.1967474955687,66.1764429750631,39.6135604847425,15.2175219219672,49.4340702394577,"gene:YBL111C"
105.199880169832,133.129159539786,96.6176067435921,71.3044088725365,80.1456154556941,85.1364543012883,"gene:YBL108C-A"
30.8480851625822,63.5389170530795,146.91170340464,44.5652555453353,48.6960701502951,35.7023840618306,"gene:YBL107W-A"
5.53683579841219,3.02566271681331,2.64705771900252,3.96135604847425,2.02900292292896,5.49267447105086,"gene:tL(UAA)B1"
878.774938862278,603.115434884787,365.293965222348,614.010187513508,598.555862264044,585.885276912091,"gene:YBL107C"
1972.69549732,1518.88268384028,2604.70479549848,2077.73124742474,1743.92801225744,2116.51056284493,"gene:YBL106C"
7810.10238193171,5963.58121483904,10917.7895620259,7388.91936941659,5741.0637704275,7165.19384748584,"gene:YBL105C"
3171.81593594756,2333.794508902,3111.61634868747,2466.93447918734,2463.20954843576,2832.38913557189,"gene:YBL104C"
3774.54006143185,2860.25982162752,2643.08713242402,3185.92060198541,2792.92252341172,2810.41843768769,"gene:YBL103C"
1851.67608629756,3793.17249264495,2182.49908931758,1877.68276697679,2398.28145490204,1496.75379336136,"gene:YBL102W"
13858.7000034257,13445.0365592794,21917.6379133409,17339.8457631839,15445.7847507967,16528.3729291372,"gene:YBL101C"
8.70074196893345,8.06843391150216,11.9117597355114,7.9227120969485,7.10151023025137,8.23901170657629,"gene:YBL100W-C"
0,6.05132543362662,1.32352885950126,0,1.01450146146448,1.83089149035029,"gene:YBL100C"
24429.3105191372,22240.6380770557,26886.1652519086,28842.633388941,36823.3595467763,36590.3664346505,"gene:YBL099W"
1817.66409496446,2030.21968298173,2060.73443424347,1863.81802080713,1607.9848164212,1634.07065513763,"gene:YBL098W"
397.070224400417,308.617597114958,543.970361255019,378.309502629291,287.103913594448,324.067793792001,"gene:YBL097W"
52.2044518136007,24.2053017345065,38.3823369255366,60.4106797392323,52.7540759961531,53.0958532201583,"gene:YBL096C"
1554.26890626857,2342.87149705244,2281.76375378018,2365.91989995124,2167.9896231496,1883.07189782527,"gene:YBL095W"
